UNF 8F,Far Out,,0,0.0,0,0,0,1.00
UNF 175F,Myra the Magnificent,,0,0.0,0,0,0,1.00
UNF 202F,Bumper Cars,,0,0.0,0,0,0,0.50
UNF 222F,Merry-Go-Round,,0,0.0,0,0,0,2.50
UNF 201F,Bounce Chamber,,0,0.0,0,0,0,0.50
UNF 10F,Food Token,,0,0.0,0,0,0,0.50
UNF 28F,Starlight Spectacular,,0,0.0,0,0,0,0.50
UNF 212F,Fortune Teller,,0,0.0,0,0,0,0.50
UNF 307F,Park Bleater,,0,0.0,0,0,0,1.00
UNF 352F,Attempted Murder,,0,0.0,0,0,0,5.00
UNF 405F,Priority Boarding,,0,0.0,0,0,0,5.00
UNF 292F,Clowning Around,,0,0.0,0,0,0,2.50
UNF 232F,Trash Bin,,0,0.0,0,0,0,0.50
UNF 149F,Pair o' Dice Lost,,0,0.0,0,0,0,1.00
UNF 469F,Autograph Book,,0,0.0,0,0,0,0.50
UNF 395F,Goblin Blastronauts,,0,0.0,0,0,0,0.50
UNF 8F,Squirrel Token,,0,0.0,0,0,0,0.50
UNF 356F,Discourtesy Clerk,,0,0.0,0,0,0,4.00
UNF 457F,Magar of the Magic Strings,,0,0.0,0,0,0,2.00
UNF 223F,Pick-a-Beeble,,0,0.0,0,0,0,0.50
UNF 471F,Celebr-8000,,0,0.0,0,0,0,1.00
UNF 3F,Clown Robot Token,,0,0.0,0,0,0,0.50
UNF 6F,Clowning Around,,0,0.0,0,0,0,0.50
UNF 92F,Six-Sided Die,,0,0.0,0,0,0,0.50
UNF 107F,________ Goblin,,0,0.0,0,0,0,1.00
UNF 200F,Balloon Stand,,0,0.0,0,0,0,0.50
UNF 171F,Magar of the Magic Strings,,0,0.0,0,0,0,1.00
UNF 379F,Soul Swindler,,0,0.0,0,0,0,1.00
UNF 178F,Space Beleren,,0,0.0,0,0,0,1.00
UNF 461F,Myra the Magnificent,,0,0.0,0,0,0,1.50
UNF 380F,Step Right Up,,0,0.0,0,0,0,1.50
UNF 382F,Xenosquirrels,,0,0.0,0,0,0,1.50
UNF 421F,Coming Attraction,,0,0.0,0,0,0,1.00
UNF 205F,Concession Stand,,0,0.0,0,0,0,1.00
UNF 11F,Food Token,,0,0.0,0,0,0,1.00
UNF 214F,Gift Shop,,0,0.0,0,0,0,0.50
UNF 341F,Phone a Friend,,0,0.0,0,0,0,1.00
UNF 365F,"Lifetime" Pass Holder,,0,0.0,0,0,0,0.50
UNF 103F,Circuits Act,,0,0.0,0,0,0,0.50
UNF 204F,Clown Extruder,,0,0.0,0,0,0,0.50
UNF 220F,Log Flume,,0,0.0,0,0,0,0.50
UNF 420F,Clandestine Chameleon,,0,0.0,0,0,0,1.00
UNF 389F,Circuits Act,,0,0.0,0,0,0,2.50
UNF 477F,______ ______ Rocketship,,0,0.0,0,0,0,1.00
UNF 219F,Kiddie Coaster,,0,0.0,0,0,0,0.50
UNF 79F,"Lifetime" Pass Holder,,0,0.0,0,0,0,1.00
UNF 169F,It Came from Planet Glurg,,0,0.0,0,0,0,1.00
UNF 96F,Xenosquirrels,,0,0.0,0,0,0,0.50
UNF 355F,Deadbeat Attendant,,0,0.0,0,0,0,2.00
UNF 2F,Clown Robot Token,,0,0.0,0,0,0,0.50
UNF 70F,Discourtesy Clerk,,0,0.0,0,0,0,0.50
UNF 141F,Hardy of Myra's Marvels,,0,0.0,0,0,0,0.50
UNF 221F,Memory Test,,0,0.0,0,0,0,0.50
UNF 337F,Mobile Clone,,0,0.0,0,0,0,0.50
UNF 173F,"Monoxa, Midway Manager",,0,0.0,0,0,0,0.50
UNF 436F,Petting Zookeeper,,0,0.0,0,0,0,0.50
UNF 346F,Treacherous Trapezist,,0,0.0,0,0,0,0.50
UNF 12F,Treasure Token,,0,0.0,0,0,0,0.50
UNF 199F,Urza's Fun House,,0,0.0,0,0,0,0.50
UNF 203F,Centrifuge,,0,0.0,0,0,0,0.50
UNF 5F,Storm Crow Token,,0,0.0,0,0,0,0.50
UNF 331F,Exchange of Words,,0,0.0,0,0,0,1.50
